EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
629985,OUACHITA PAR.,CALHOUN,06/12/2016,1730,Flood, , ,0,0,0,0,LA,CST-6, ,105107,C,73,SHV,0,0,Broadcast Media,Heavy Rain, , ,2,WNW,1,N,CALHOUN,06/12/2016,1930,32.5348,-92.4052,32.5363,-92.3684,"Water was covering Griggs road in Calhoun, Louisiana.","Scattered showers and thunderstorms developed during the afternoon of June 12th, as a warm, very moist, and unstable air mass was in place ahead of an upper level low pressure system over Southern Oklahoma and attendant trough axis that trailed the low across Central Texas. This disturbance enhanced the strength of the sea breeze over Southeast Texas and South Louisiana, with multiple outflow boundaries focusing new shower and thunderstorm development throughout the day as they spread north over much of East Texas and North Louisiana. Meanwhile, the upper level low pressure system to the west focused scattered shower and thunderstorm development over extreme Northeast Texas, Southeast Oklahoma, and Southwest Arkansas during the afternoon and evening. Isolated strong to severe thunderstorms developed over McCurtain County Oklahoma, extreme Northeast Texas, and Northwest Louisiana, with damaging winds resulting in downed trees and power lines. Locally heavy rainfall also fell from these storms, with reports of flash flooding through Ouachita Parish in North Central Louisiana as widespread 1.5 to in excess of 3 inches of rain fell within a short period of time. These showers and thunderstorms diminished during the evening, before redeveloping overnight and into June 13th as the upper level lower pressure system and trailing trough entered the region.",40
657019,WASHINGTON PAR.,BICKHAM,08/12/2016,1400,Flood, , ,0,0,1290000,0,LA,CST-6, ,109514,C,117,LIX,0,0,Emergency Manager,Heavy Rain, , ,1,N,1,NE,RICHARDSON,08/13/2016,1830,30.888,-90.217,30.859,-90.206,"Moderate flooding along the Bogue Chitto River occurred as ten to fifteen inches of rain across the western part of Washington Parish drained into the river. Approximately 40 homes suffered varying degrees of damage, many of which were in the Bogue Chitto Heights subdivision.","A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston, and St. Helena Parishes, where 20 to 30 inches fell over a 48-hour period, topping the 0.1% annual exceedance probability. The heavy rainfall led to widespread flash flooding and record river flooding. Many of the broken records had been set during the flooding of April 1983. In total, 12 people died in southeast Louisiana as a result of the flooding. The event was also responsible for an estimated total of ten billion dollars in damage across southern Louisiana and southern Mississippi. This estimate includes impacts of both the initial flash flooding and the resultant river flooding.",41
656681,ST. TAMMANY PAR.,FOLSOM,08/12/2016,1500,Flood, , ,0,0,3230000,0,LA,CST-6, ,109514,C,103,LIX,0,0,Emergency Manager,Heavy Rain, , ,3,W,5,NW,GOODBEE,08/16/2016,200,30.634,-90.247,30.555,-90.245,"Six to twelve inches of rainfall, most of which fell in one day, led to major flooding along the Tchefuncte River in St. Tammany Parish.  Approximately 100 homes and businesses suffered varying degrees of damage due to the flooding and numerous roads, including Hwy 21 were closed due to high water. These same areas were also impacted by the major flooding in March of this year. The end time of the event is based on when the Tchefuncte River near Covington dropped below flood stage.","A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston, and St. Helena Parishes, where 20 to 30 inches fell over a 48-hour period, topping the 0.1% annual exceedance probability. The heavy rainfall led to widespread flash flooding and record river flooding. Many of the broken records had been set during the flooding of April 1983. In total, 12 people died in southeast Louisiana as a result of the flooding. The event was also responsible for an estimated total of ten billion dollars in damage across southern Louisiana and southern Mississippi. This estimate includes impacts of both the initial flash flooding and the resultant river flooding.",42
656893,POINTE COUPEE PAR.,NEW ROADS ARPT,08/13/2016,500,Flood, , ,0,0,4850000,0,LA,CST-6, ,109514,C,77,LIX,0,0,Emergency Manager,Heavy Rain, , ,1,W,2,N,FRISCO,08/15/2016,530,30.731,-91.49,30.611,-91.523,"Ten to fourteen inches of rain fell over a two day period across Pointe Coupee Parish. This rain led to flash flooding across the parish, details of which are included in the flash flood entry for the parish. As the water drained into lower lying areas, flooding began on the north side of New Roads, prompting evacuations. By Sunday, water began rising in the False River area, and numerous homes started flooding. In all, approximately 300 homes suffered varying degrees of flood damage due to the flooding and flash flooding across the parish. The majority of the flooded homes were in the False River area as record water levels were recorded. The others were spread throughout the parish and it is difficult to determine how many were damaged by the initial flash flooding and how many were damaged by the subsequent areal flooding as the water drained into the lower lying areas.","A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston, and St. Helena Parishes, where 20 to 30 inches fell over a 48-hour period, topping the 0.1% annual exceedance probability. The heavy rainfall led to widespread flash flooding and record river flooding. Many of the broken records had been set during the flooding of April 1983. In total, 12 people died in southeast Louisiana as a result of the flooding. The event was also responsible for an estimated total of ten billion dollars in damage across southern Louisiana and southern Mississippi. This estimate includes impacts of both the initial flash flooding and the resultant river flooding.",43
656675,TANGIPAHOA PAR.,GREENLAW,08/13/2016,630,Flood, , ,1,0,315000000,0,LA,CST-6, ,109514,C,105,LIX,0,0,Emergency Manager,Heavy Rain, , ,3,NE,2,NW,ARCOLA,08/16/2016,230,31,-90.476,30.798,-90.55,"Twelve to eighteen inches of rainfall over a 2 day period led to widespread flash flooding across the northwestern half of Tangipahoa Parish, details of which are contained in the flash flood report for the parish. As water drained into the local rivers, major to record flooding occurred along the Tangipahoa River. Flooding far exceeded the 1% annual risk flood plain. Interstate 55 was closed from exit 50 to exit 53 between Fluker and Arcola due to water over the roadway.  Additionally, the entirety of Interstate 12 through Tangipahoa Parish was closed as flood crests on both the Tangipahoa and Natalbany Rivers pushed high water onto the roadway.  The end time of the event is based on when the Tangipahoa River near Robert dropped below moderate flood stage, though minor lowland flooding continued beyond this date. In all, 11,000 homes and businesses suffered various degrees of flooding throughout the parish, though it's difficult to determine how many were due to initial flash flooding and how many were due to subsequent river flooding. One fatality is attributed to the river flooding. A 20 year old woman was found drowned in her vehicle in the Cherokee Beach area where Hwy 442 crosses the Tangipahoa River.","A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston, and St. Helena Parishes, where 20 to 30 inches fell over a 48-hour period, topping the 0.1% annual exceedance probability. The heavy rainfall led to widespread flash flooding and record river flooding. Many of the broken records had been set during the flooding of April 1983. In total, 12 people died in southeast Louisiana as a result of the flooding. The event was also responsible for an estimated total of ten billion dollars in damage across southern Louisiana and southern Mississippi. This estimate includes impacts of both the initial flash flooding and the resultant river flooding.",44
656860,TANGIPAHOA PAR.,GULLETT,08/13/2016,630,Flood, , ,0,0,105000000,0,LA,CST-6, ,109514,C,105,LIX,0,0,Emergency Manager,Heavy Rain, , ,3,W,4,WNW,TICKFAW,08/14/2016,530,30.702,-90.571,30.587,-90.541,"Twelve to eighteen inches of rainfall over a 2 day period led to widespread flash flooding across the northwestern half of Tangipahoa Parish, details of which are contained in the flash flood report for the parish. As water drained into the local rivers, major to record flooding occurred along the Natalbany River. The entirety of Interstate 12 through Tangipahoa Parish was closed as flood crests on both the Tangipahoa and Natalbany Rivers pushed high water onto the roadway.  The end time of the event is based on when the Natalbany River dropped below flood stage near Baptist. In all, 11,000 homes and businesses suffered various degrees of flooding throughout the parish, though it's difficult to determine how many were due to initial flash flooding and how many were due to subsequent river flooding.","A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston, and St. Helena Parishes, where 20 to 30 inches fell over a 48-hour period, topping the 0.1% annual exceedance probability. The heavy rainfall led to widespread flash flooding and record river flooding. Many of the broken records had been set during the flooding of April 1983. In total, 12 people died in southeast Louisiana as a result of the flooding. The event was also responsible for an estimated total of ten billion dollars in damage across southern Louisiana and southern Mississippi. This estimate includes impacts of both the initial flash flooding and the resultant river flooding.",45
655862,LIVINGSTON PAR.,WEISS,08/13/2016,2100,Flood, , ,1,0,1340000000,0,LA,CST-6, ,109514,C,63,LIX,0,1,Emergency Manager,Heavy Rain, , ,0,SW,10,N,ALBANY,08/20/2016,600,30.646,-90.906,30.646,-90.569,"Twenty to thirty inches of rainfall over a 2 day period led to widespread flash flooding in Livingston Parish, details of which are contained in the flash flood report for the parish. As water drained into the local rivers, record levels were recorded along the Amite and Tickfaw Rivers. Flooding far exceeded the 1% annual risk flood plain with around 90% of the parish being inundated. Interstate 12 was closed through the entire parish as water flowed over the roadway in the vicinity of both the Amite and Tickfaw Rivers. The end time of the event is based on when the Amite near Little French Settlement dropped below moderate flood stage. Though minor flooding continued, there were very few structures impacted at this point. In all, more than 20,000 homes and businesses suffered various degrees of flooding throughout the parish, though it's difficult to determine how many were due to initial flash flooding and how many were due to subsequent river flooding. 2 fatalities are attributed to the river flooding. The body of a man in his 50s was recovered in a wooded area near Denham Springs, while the death is attributed to drowning, there is no estimate on time or exact location. Additionally, a 93 year old woman died of pneumonia Wednesday August 17 after inhaling flood water while being evacuated.","A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston, and St. Helena Parishes, where 20 to 30 inches fell over a 48-hour period, topping the 0.1% annual exceedance probability. The heavy rainfall led to widespread flash flooding and record river flooding. Many of the broken records had been set during the flooding of April 1983. In total, 12 people died in southeast Louisiana as a result of the flooding. The event was also responsible for an estimated total of ten billion dollars in damage across southern Louisiana and southern Mississippi. This estimate includes impacts of both the initial flash flooding and the resultant river flooding.",46
656856,EAST BATON ROUGE PAR.,PLAINS,08/13/2016,2100,Flood, , ,4,0,1680000000,0,LA,CST-6, ,109514,C,33,LIX,0,0,Emergency Manager,Heavy Rain, , ,3,NNW,2,ENE,WOODLAWN,08/20/2016,900,30.711,-91.224,30.389,-90.987,"Twenty to thirty inches of rainfall over a 2 day period led to widespread flash flooding in East Baton Rouge Parish, details of which are contained in the flash flood report for the parish. As water drained into the local rivers, record levels were recorded along the Amite and Comite Rivers, with flooding far exceeding the 1% annual risk flood plain. Portions of interstates 10 and 12 were closed due to high water on the roadways as crests moved downstream. In all, approximately 25,000 homes and hundreds of additional businesses suffered various degrees of flooding, though it's difficult to determine how many were due to initial flash flooding and how many were due to subsequent river flooding. Due to the extremely high water levels on the Amite river, water flowed back upstream on many streams and bayous, leading to a significant back water flooding problem. Much of the flooding in the southern part of the parish was due to this back water flooding. The end time of the flood is based on when Bayou Manchac near Little Prairie dropped below flood stage. However, some back water flooding continued on the Bluff Swamp for several more days. Four fatalities are attributed to the flooding. A 58 year old man drowned near the Mallard Lakes subdivision off Hoo Shoo Too Rd, likely some time the morning of Sunday 8/14. He was last seen late Saturday night riding a 4-wheeler. A 63 year old woman drowned the afternoon of Sunday 8/14 when her vehicle was swept away while trying to turn around in flood waters near the intersection of North Ridge Dr. and Hwy 423. A 55 year old man drowned in the Sherwood Forrest area, likely some time Sunday 8/14 or Monday 8/15, possibly after falling off the top of his mobile home where he was planning to wait out the flood according to a news media report. A 57 year old man drowned in the Greenwell Spring area, some time Sunday 8/14 or Monday 8/15.","A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston, and St. Helena Parishes, where 20 to 30 inches fell over a 48-hour period, topping the 0.1% annual exceedance probability. The heavy rainfall led to widespread flash flooding and record river flooding. Many of the broken records had been set during the flooding of April 1983. In total, 12 people died in southeast Louisiana as a result of the flooding. The event was also responsible for an estimated total of ten billion dollars in damage across southern Louisiana and southern Mississippi. This estimate includes impacts of both the initial flash flooding and the resultant river flooding.",47
657049,ASCENSION PAR.,HOBART,08/13/2016,2100,Flood, , ,0,0,1070000000,0,LA,CST-6, ,109514,C,5,LIX,0,0,Emergency Manager,Heavy Rain, , ,2,N,1,SSE,MARCHAND,08/27/2016,1600,30.342,-90.928,30.135,-90.991,"As water from two days of heavy rain across Ascension Parish and upstream drained into the Amite River, record levels were recorded on the river. Due to the extremely high water levels on the river, water actually flowed back upstream along streams and bayous throughout Ascension Parish leading to a significant backwater flooding problem. Flooding for this event far exceeded the 1% annual risk flood plain. In all, approximately 16,000 homes and businesses suffered varying degrees of damage, though it is somewhat difficult to determine how many were due to the initial flash flooding and how many were due to the subsequent river flooding.  The end time of the flood event is approximately 24 hours after cuts were made into Aligator Bayou Road to drain water that was trapped in the area. Some lingering flooding did continue beyond this date.","A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston, and St. Helena Parishes, where 20 to 30 inches fell over a 48-hour period, topping the 0.1% annual exceedance probability. The heavy rainfall led to widespread flash flooding and record river flooding. Many of the broken records had been set during the flooding of April 1983. In total, 12 people died in southeast Louisiana as a result of the flooding. The event was also responsible for an estimated total of ten billion dollars in damage across southern Louisiana and southern Mississippi. This estimate includes impacts of both the initial flash flooding and the resultant river flooding.",48
657946,LAFAYETTE PAR.,MOUTON,08/14/2016,600,Flood, , ,0,0,700000000,0,LA,CST-6, ,110040,C,55,LCH,0,0,River/Stream Gage,Heavy Rain, , ,3,ESE,7,WSW,MILTON,08/31/2016,2359,30.2692,-91.9884,30.0645,-92.1932,"Stream gages along the Vermilion River in Lafayette Parish crested during the 15th at the end of the flash flood event. Major flooding along the Vermilion continued through the 24th-25th and kept some neighborhoods flooded for a couple of weeks. At the Surrey Street Gage 10 feet is flood stage and the Vermilion crested at 17.6 feet which is the 2nd highest recorded crest.","A area of low pressure slowly moved across South Louisiana during the 12th, 13th, and 14th. A widespread area of 6 inches or more fell across the region with some locations receiving more than 20 inches. This produced widespread flash flooding which drained from the area through the end of the month. Flooding occurred along the Vermilion and Mermentau Rivers, their tributaries, and Bayou Teche.",49
657966,ST. MARY PAR.,ALBANIA,08/14/2016,600,Flood, , ,0,0,25000000,0,LA,CST-6, ,110040,C,101,LCH,0,0,River/Stream Gage,Heavy Rain, , ,33,NW,15,WNW,ALBANIA,08/25/2016,0,30.3012,-91.9425,30.0163,-91.8485,"Flooding along Bayou Teche occurred from around Breaux Bridge southward into Saint Mary Parish. In Saint Mary Parish flooding was mainly confined to the northwest section of the parish along the bayou. Some roadways and structures remained flooded for multiple days as the water slowly drained toward the gulf and the Atchafalaya River.","A area of low pressure slowly moved across South Louisiana during the 12th, 13th, and 14th. A widespread area of 6 inches or more fell across the region with some locations receiving more than 20 inches. This produced widespread flash flooding which drained from the area through the end of the month. Flooding occurred along the Vermilion and Mermentau Rivers, their tributaries, and Bayou Teche.",50
657964,ST. MARTIN PAR.,BREAUX BRIDGE,08/14/2016,600,Flood, , ,0,0,100000000,0,LA,CST-6, ,110040,C,99,LCH,0,0,Social Media,Heavy Rain, , ,3,NW,3,ESE,CADE,08/25/2016,0,30.3018,-91.9412,30.0686,-91.8457,"Flooding along Bayou Teche occurred from around Breaux Bridge southward into Saint Mary Parish. In Saint Martin Parish roads and some structures were flooded by the end of the flash flood event, and some remained flooded for multiple days as the water slowly drained. Flooding also occurred to the newly built trail head building for the Teche Paddle Trail in Breaux Bridge.","A area of low pressure slowly moved across South Louisiana during the 12th, 13th, and 14th. A widespread area of 6 inches or more fell across the region with some locations receiving more than 20 inches. This produced widespread flash flooding which drained from the area through the end of the month. Flooding occurred along the Vermilion and Mermentau Rivers, their tributaries, and Bayou Teche.",51
657960,ACADIA PAR.,SILVERWOOD,08/14/2016,600,Flood, , ,0,0,200000000,0,LA,CST-6, ,110040,C,1,LCH,0,0,River/Stream Gage,Heavy Rain, , ,39,SW,38,SSW,LYONS PT,08/25/2016,2300,29.7692,-93.0583,29.5831,-92.5646,"Heavy rain fell on the 12th, 13th, and 14th and gradually drained into the Mermentau River. Interstate 10 became closed as the river flowed across the roadway from the end of the flash flood event on the 14th through the next few days while the river crested. At the town of Mermentau the river crested at 10.8 feet which was the 5th highest recorded crest. Flood stage is 4 feet. Many roadways and homes stayed flooded for multiple days as the water slowly drained after the flash flood event.","A area of low pressure slowly moved across South Louisiana during the 12th, 13th, and 14th. A widespread area of 6 inches or more fell across the region with some locations receiving more than 20 inches. This produced widespread flash flooding which drained from the area through the end of the month. Flooding occurred along the Vermilion and Mermentau Rivers, their tributaries, and Bayou Teche.",52
657962,IBERIA PAR.,BURKE,08/14/2016,600,Flood, , ,0,0,100000000,0,LA,CST-6, ,110040,C,45,LCH,0,0,Social Media,Heavy Rain, , ,17,NNW,2,E,BURKE,08/25/2016,0,30.3104,-91.9449,30.0706,-91.8433,"Flooding along Bayou Teche occurred from around Breaux Bridge southward into Saint Mary Parish. In Iberia Parish roads and some structures were flooded by the end of the flash flood event, and some remained flooded for multiple days and the water slowly drained.","A area of low pressure slowly moved across South Louisiana during the 12th, 13th, and 14th. A widespread area of 6 inches or more fell across the region with some locations receiving more than 20 inches. This produced widespread flash flooding which drained from the area through the end of the month. Flooding occurred along the Vermilion and Mermentau Rivers, their tributaries, and Bayou Teche.",53
657958,VERMILION PAR.,LOWRY,08/14/2016,600,Flood, , ,0,0,25000000,0,LA,CST-6, ,110040,C,113,LCH,0,0,River/Stream Gage,Heavy Rain, , ,25,SW,8,SW,PECAN IS,08/25/2016,2300,29.7704,-93.057,29.5819,-92.5612,"The flood wave moved down the Mermentau River causing a crest of 10.8 feet at Lake Arthur. The flood stage is 4 feet. Many roads and some structures were flooded or remained flooded along the river into late in the month in far west sections of Vermilion Parish.","A area of low pressure slowly moved across South Louisiana during the 12th, 13th, and 14th. A widespread area of 6 inches or more fell across the region with some locations receiving more than 20 inches. This produced widespread flash flooding which drained from the area through the end of the month. Flooding occurred along the Vermilion and Mermentau Rivers, their tributaries, and Bayou Teche.",54
657956,JEFFERSON DAVIS PAR.,THRONWELL LYON ARPT,08/14/2016,600,Flood, , ,0,0,50000000,0,LA,CST-6, ,110040,C,53,LCH,0,0,River/Stream Gage,Heavy Rain, , ,25,SW,35,S,LAKE ARTHUR,08/25/2016,2300,29.7799,-93.0642,29.5831,-92.5667,"The flood wave moved down the Mermentau River causing a crest of 10.8 feet at Lake Arthur and at the town of Mermentau. The flood stage is 4 feet, and this was the 5th highest recorded crest at Mermentau. Many roads and structures were flooded or remained flooded along the river into late in the month.","A area of low pressure slowly moved across South Louisiana during the 12th, 13th, and 14th. A widespread area of 6 inches or more fell across the region with some locations receiving more than 20 inches. This produced widespread flash flooding which drained from the area through the end of the month. Flooding occurred along the Vermilion and Mermentau Rivers, their tributaries, and Bayou Teche.",55
657953,CAMERON PAR.,GRAND CHENIER,08/14/2016,600,Flood, , ,0,0,25000000,0,LA,CST-6, ,110040,C,23,LCH,0,0,Law Enforcement,Heavy Rain, , ,3,WSW,19,ESE,GRAND CHENIER ARPT,08/26/2016,2300,29.7585,-93.0233,29.5807,-92.566,"Heavy rain over the northern sections of the Mermentau River Valley gradually worked to Cameron Parish and the coast. The river crested during the afternoon of the 18th on the northeast side of Cameron Parish and dropped through the remainder of the month. Most of the impacts across the area were flooded roadways and marshland,  however 47 structures still flooded.","A area of low pressure slowly moved across South Louisiana during the 12th, 13th, and 14th. A widespread area of 6 inches or more fell across the region with some locations receiving more than 20 inches. This produced widespread flash flooding which drained from the area through the end of the month. Flooding occurred along the Vermilion and Mermentau Rivers, their tributaries, and Bayou Teche.",56
657951,VERMILION PAR.,MAURICE,08/14/2016,600,Flood, , ,0,0,75000000,0,LA,CST-6, ,110040,C,113,LCH,0,0,River/Stream Gage,Heavy Rain, , ,13,NE,1,NE,NUNEZ,08/19/2016,2200,30.2668,-91.993,29.9907,-92.2144,"The flood wave moved down the Vermilion River and crested during the morning of the 14th at 13.75 feet. An estimated 2520 homes flooded along the Vermilion River. The River at Perry dropped below major flood stage during the morning of the 18th.","A area of low pressure slowly moved across South Louisiana during the 12th, 13th, and 14th. A widespread area of 6 inches or more fell across the region with some locations receiving more than 20 inches. This produced widespread flash flooding which drained from the area through the end of the month. Flooding occurred along the Vermilion and Mermentau Rivers, their tributaries, and Bayou Teche.",57
657947,ST. MARTIN PAR.,ANSE LA BUTTE,08/14/2016,600,Flood, , ,0,0,100000000,0,LA,CST-6, ,110040,C,99,LCH,0,0,River/Stream Gage,Heavy Rain, , ,4,WNW,20,WSW,CADE,08/31/2016,2359,30.2656,-91.9988,29.9913,-92.2124,"The gage at Lake Martin along the Vermilion River crested during the 17th as water drained from Lafayette. Major flooding along the Vermilion continued through the 23rd and kept some areas near the river and lake flooded for a couple of weeks. At the Lake Martin Gage 10 feet is flood stage and the lake crested at 15 feet.","A area of low pressure slowly moved across South Louisiana during the 12th, 13th, and 14th. A widespread area of 6 inches or more fell across the region with some locations receiving more than 20 inches. This produced widespread flash flooding which drained from the area through the end of the month. Flooding occurred along the Vermilion and Mermentau Rivers, their tributaries, and Bayou Teche.",58
657054,ST. JAMES PAR.,GRAND PT,08/15/2016,700,Flood, , ,0,0,291000,0,LA,CST-6, ,109514,C,93,LIX,0,0,Emergency Manager,Heavy Rain, , ,5,NNW,2,NE,ROMEVILLE,08/22/2016,700,30.138,-90.785,30.088,-90.832,"Record levels on the Amite River resulted in water flowing upstream along several streams and bayous, resulting in backwater flooding.  This backwater flooding affected St. James Parish when water flowed upstream along the Blind River.  Numerous roads were closed due to high water, including US HWY 61. Thirteen homes suffered damage due to the flooding - nine of them in Gramercy and the other four in Paulina.","A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston, and St. Helena Parishes, where 20 to 30 inches fell over a 48-hour period, topping the 0.1% annual exceedance probability. The heavy rainfall led to widespread flash flooding and record river flooding. Many of the broken records had been set during the flooding of April 1983. In total, 12 people died in southeast Louisiana as a result of the flooding. The event was also responsible for an estimated total of ten billion dollars in damage across southern Louisiana and southern Mississippi. This estimate includes impacts of both the initial flash flooding and the resultant river flooding.",59
657055,IBERVILLE PAR.,BAYOU PAUL,08/15/2016,1800,Flood, , ,0,0,6470000,0,LA,CST-6, ,109514,C,47,LIX,0,0,Emergency Manager,Heavy Rain, , ,2,WSW,1,WNW,IBERVILLE,08/27/2016,1600,30.313,-91.126,30.288,-91.135,"Record levels on the Amite River resulted in water flowing upstream along several streams and bayous, resulting in backwater flooding.  This backwater flooding affected Iberville Parish when water flowed upstream along Bayou Manchac, Bayou Paul and Bayou Braud.  Numerous roads were closed due to high water and approximately 150 homes suffered varying degrees of damage. The end time of the event is set as approximately 24 hours after cuts were made into Bayou Manchac Raod to drain water that was trapped in the area. Some flooding did linger beyond this date.","A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston, and St. Helena Parishes, where 20 to 30 inches fell over a 48-hour period, topping the 0.1% annual exceedance probability. The heavy rainfall led to widespread flash flooding and record river flooding. Many of the broken records had been set during the flooding of April 1983. In total, 12 people died in southeast Louisiana as a result of the flooding. The event was also responsible for an estimated total of ten billion dollars in damage across southern Louisiana and southern Mississippi. This estimate includes impacts of both the initial flash flooding and the resultant river flooding.",60
719742,CAMERON PAR.,SABINE LAKE,08/30/2017,1200,Flood, , ,0,0,50000,0,LA,CST-6, ,120120,C,23,LCH,0,0,Public,Heavy Rain / Tropical System, , ,8,SSW,61,NNW,GRAND LAKE,08/31/2017,2359,29.7681,-93.8864,30.9307,-93.5321,"Western sections of Cameron Parish received 20 to 40 inches of rain from Tropical Storm Harvey. While some secondary roads had minor flooding from rain and storm surge flooding was worse in early September when the flood wave from the Neches and Sabine passed through Sabine Lake. Some temporary workers had camper trailers flood during the event.","Harvey moved across the Gulf of Mexico into the central Texas Coast during the last week of August. After the initial landfall, the cyclone moved back into the gulf a couple days later and then made another landfall in Southwest Louisiana during the morning of the 30th. The first rains from the system moved across the region during the afternoon of the 25th and finally ended during the morning of September 1. One to 5 feet of rain fell across Southeast Texas during the week which in some cases was slightly more than a normal yearly rainfall total. Widespread flooding occurred and a new rainfall record was set regarding the total for a tropical cyclone in the United States.",61
722286,CAMERON PAR.,SABINE LAKE,09/01/2017,0,Flood, , ,0,0,0,0,LA,CST-6, ,120567,C,23,LCH,0,0,Public,Heavy Rain, , ,7,SW,3,E,SABINE LAKE,09/07/2017,2359,29.7936,-93.9002,29.8723,-93.7766,"Water covered most secondary roads in southwest Cameron Parish as flood water from Harvey drained toward the gulf. Water depth in some locations was around waist deep and kept residents away from their homes during the first week of September. Shallow water also covered portions of highway 82 near Holly Beach and between Johnson Bayou and Port Arthur.","Run-off from heavy rain over Southeast Texas caused the Sabine River to spill over into Cameron Parish. Several secondary roads were flooded keeping residents out of their homes during the first week of the month.",62
738300,RICHLAND PAR.,NEW LIGHT,02/22/2018,1630,Flood, , ,0,0,12000,0,LA,CST-6, ,122211,C,83,JAN,0,0,County Official,Heavy Rain, , ,6,ESE,2,NE,BEE BAYOU,02/22/2018,1745,32.2287,-91.6966,32.499,-91.6771,"Flood waters receded but a few roads in the parish remained flooded.","A cold front stalled across the western portions of the ArkLaMiss region. As the front remained stalled, several disturbances moved along it and brought heavy rainfall to the region. This prolonged period of rain resulted in flash flooding across mainly the Delta and northeast Louisiana.",63
